1,[PAD]
0,[GRP]
2,tr|A0A6J2GAC7|A0A6J2GAC7_9PASS
1853,tr|A0A6J2HJV1|A0A6J2HJV1_9PASS
1854,tr|A0A6J2HJX7|A0A6J2HJX7_9PASS
1855,tr|A0A6J2HK11|A0A6J2HK11_9PASS
1856,tr|A0A6J2HK36|A0A6J2HK36_9PASS
1857,tr|A0A6J2HK49|A0A6J2HK49_9PASS
1858,tr|A0A6J2HK63|A0A6J2HK63_9PASS
1859,tr|A0A6J2HK64|A0A6J2HK64_9PASS
1860,tr|A0A6J2HK65|A0A6J2HK65_9PASS
1861,tr|A0A6J2HK89|A0A6J2HK89_9PASS
1862,tr|A0A6J2HKA6|A0A6J2HKA6_9PASS
1863,tr|A0A6J2HKC6|A0A6J2HKC6_9PASS
1864,tr|A0A6J2HKF4|A0A6J2HKF4_9PASS
1865,tr|A0A6J2HKF7|A0A6J2HKF7_9PASS
1866,tr|A0A6J2HKG1|A0A6J2HKG1_9PASS
1867,tr|A0A6J2HKK2|A0A6J2HKK2_9PASS
1868,tr|A0A6J2HKL6|A0A6J2HKL6_9PASS
1869,tr|A0A6J2HKN6|A0A6J2HKN6_9PASS
1870,tr|A0A6J2HKR0|A0A6J2HKR0_9PASS
1871,tr|A0A6J2HKR2|A0A6J2HKR2_9PASS
1872,tr|A0A6J2HKS5|A0A6J2HKS5_9PASS
1873,tr|A0A6J2HKT2|A0A6J2HKT2_9PASS
1874,tr|A0A6J2HKU9|A0A6J2HKU9_9PASS
1875,tr|A0A6J2HKV6|A0A6J2HKV6_9PASS
1876,tr|A0A6J2HKY9|A0A6J2HKY9_9PASS
1877,tr|A0A6J2HKZ9|A0A6J2HKZ9_9PASS
1878,tr|A0A6J2HL05|A0A6J2HL05_9PASS
1879,tr|A0A6J2HL14|A0A6J2HL14_9PASS
1880,tr|A0A6J2HL32|A0A6J2HL32_9PASS
1881,tr|A0A6J2HL33|A0A6J2HL33_9PASS
1882,tr|A0A6J2HL37|A0A6J2HL37_9PASS
1883,tr|A0A6J2HL50|A0A6J2HL50_9PASS
1884,tr|A0A6J2HL52|A0A6J2HL52_9PASS
1885,tr|A0A6J2HL54|A0A6J2HL54_9PASS
1886,tr|A0A6J2HL66|A0A6J2HL66_9PASS
1887,tr|A0A6J2HLB6|A0A6J2HLB6_9PASS
1888,tr|A0A6J2HLE1|A0A6J2HLE1_9PASS
1889,tr|A0A6J2HLE5|A0A6J2HLE5_9PASS
1890,tr|A0A6J2HLF7|A0A6J2HLF7_9PASS
1891,tr|A0A6J2HLG5|A0A6J2HLG5_9PASS
1892,tr|A0A6J2HLG6|A0A6J2HLG6_9PASS
1893,tr|A0A6J2HLH6|A0A6J2HLH6_9PASS
1894,tr|A0A6J2HLJ5|A0A6J2HLJ5_9PASS
1895,tr|A0A6J2HLJ6|A0A6J2HLJ6_9PASS
1896,tr|A0A6J2HLK6|A0A6J2HLK6_9PASS
1897,tr|A0A6J2HLL3|A0A6J2HLL3_9PASS
1898,tr|A0A6J2HLL7|A0A6J2HLL7_9PASS
1899,tr|A0A6J2HLL8|A0A6J2HLL8_9PASS
1900,tr|A0A6J2HLM0|A0A6J2HLM0_9PASS
1901,tr|A0A6J2HLP0|A0A6J2HLP0_9PASS
1902,tr|A0A6J2HLP3|A0A6J2HLP3_9PASS
1903,tr|A0A6J2HLQ8|A0A6J2HLQ8_9PASS
1904,tr|A0A6J2HLR2|A0A6J2HLR2_9PASS
1905,tr|A0A6J2HLS0|A0A6J2HLS0_9PASS
1906,tr|A0A6J2HLT1|A0A6J2HLT1_9PASS
1907,tr|A0A6J2HLU1|A0A6J2HLU1_9PASS
1908,tr|A0A6J2HLU8|A0A6J2HLU8_9PASS
1909,tr|A0A6J2HLX1|A0A6J2HLX1_9PASS
1910,tr|A0A6J2HLY3|A0A6J2HLY3_9PASS
1911,tr|A0A6J2HLY4|A0A6J2HLY4_9PASS
1912,tr|A0A6J2HLZ0|A0A6J2HLZ0_9PASS
1913,tr|A0A6J2HLZ9|A0A6J2HLZ9_9PASS
1914,tr|A0A6J2HM16|A0A6J2HM16_9PASS
1915,tr|A0A6J2HM23|A0A6J2HM23_9PASS
1916,tr|A0A6J2HM39|A0A6J2HM39_9PASS
1917,tr|A0A6J2HM78|A0A6J2HM78_9PASS
1918,tr|A0A6J2HM81|A0A6J2HM81_9PASS
1919,tr|A0A6J2HMA1|A0A6J2HMA1_9PASS
1920,tr|A0A6J2HMA7|A0A6J2HMA7_9PASS
1921,tr|A0A6J2HMB0|A0A6J2HMB0_9PASS
1922,tr|A0A6J2HMC4|A0A6J2HMC4_9PASS
1923,tr|A0A6J2HMC6|A0A6J2HMC6_9PASS
1924,tr|A0A6J2HMD6|A0A6J2HMD6_9PASS
1925,tr|A0A6J2HMF1|A0A6J2HMF1_9PASS
1926,tr|A0A6J2HMH8|A0A6J2HMH8_9PASS
1927,tr|A0A6J2HMI8|A0A6J2HMI8_9PASS
1928,tr|A0A6J2HMJ2|A0A6J2HMJ2_9PASS
1929,tr|A0A6J2HMJ4|A0A6J2HMJ4_9PASS
1930,tr|A0A6J2HMJ6|A0A6J2HMJ6_9PASS
1931,tr|A0A6J2HML6|A0A6J2HML6_9PASS
1932,tr|A0A6J2HMV4|A0A6J2HMV4_9PASS
1933,tr|A0A6J2HMW0|A0A6J2HMW0_9PASS
1934,tr|A0A6J2HMX3|A0A6J2HMX3_9PASS
1935,tr|A0A6J2HMZ5|A0A6J2HMZ5_9PASS
1936,tr|A0A6J2HN17|A0A6J2HN17_9PASS
1937,tr|A0A6J2HN23|A0A6J2HN23_9PASS
1938,tr|A0A6J2HN38|A0A6J2HN38_9PASS
1939,tr|A0A6J2HN43|A0A6J2HN43_9PASS
1940,tr|A0A6J2HN57|A0A6J2HN57_9PASS
1941,tr|A0A6J2HN69|A0A6J2HN69_9PASS
1942,tr|A0A6J2HN83|A0A6J2HN83_9PASS
1943,tr|A0A6J2HN89|A0A6J2HN89_9PASS
1944,tr|A0A6J2HN93|A0A6J2HN93_9PASS
1945,tr|A0A6J2HNA6|A0A6J2HNA6_9PASS
1946,tr|A0A6J2HNB5|A0A6J2HNB5_9PASS
1947,tr|A0A6J2HNI8|A0A6J2HNI8_9PASS
1948,tr|A0A6J2HNL6|A0A6J2HNL6_9PASS
1949,tr|A0A6J2HNT0|A0A6J2HNT0_9PASS
1950,tr|A0A6J2HNY3|A0A6J2HNY3_9PASS
1951,tr|A0A6J2HP25|A0A6J2HP25_9PASS
1952,tr|A0A6J2HP56|A0A6J2HP56_9PASS
1953,tr|A0A6J2HP82|A0A6J2HP82_9PASS
1954,tr|A0A6J2HP95|A0A6J2HP95_9PASS
1955,tr|A0A6J2HPA1|A0A6J2HPA1_9PASS
1956,tr|A0A6J2HPE2|A0A6J2HPE2_9PASS
1957,tr|A0A6J2HPE3|A0A6J2HPE3_9PASS
1958,tr|A0A6J2HPG1|A0A6J2HPG1_9PASS
1959,tr|A0A6J2HPG8|A0A6J2HPG8_9PASS
1960,tr|A0A6J2HPI8|A0A6J2HPI8_9PASS
1961,tr|A0A6J2HPK4|A0A6J2HPK4_9PASS
1962,tr|A0A6J2HPK9|A0A6J2HPK9_9PASS
1963,tr|A0A6J2HPM1|A0A6J2HPM1_9PASS
1964,tr|A0A6J2HPM3|A0A6J2HPM3_9PASS
1965,tr|A0A6J2HPP3|A0A6J2HPP3_9PASS
1966,tr|A0A6J2HPP8|A0A6J2HPP8_9PASS
1967,tr|A0A6J2HPS4|A0A6J2HPS4_9PASS
1968,tr|A0A6J2HPS9|A0A6J2HPS9_9PASS
1969,tr|A0A6J2HPT6|A0A6J2HPT6_9PASS
1970,tr|A0A6J2HPW6|A0A6J2HPW6_9PASS
1971,tr|A0A6J2HQ02|A0A6J2HQ02_9PASS
1972,tr|A0A6J2HQ15|A0A6J2HQ15_9PASS
1973,tr|A0A6J2HQ17|A0A6J2HQ17_9PASS
1974,tr|A0A6J2HQ22|A0A6J2HQ22_9PASS
1975,tr|A0A6J2HQ49|A0A6J2HQ49_9PASS
1976,tr|A0A6J2HQ51|A0A6J2HQ51_9PASS
1977,tr|A0A6J2HQ78|A0A6J2HQ78_9PASS
1978,tr|A0A6J2HQ83|A0A6J2HQ83_9PASS
1979,tr|A0A6J2HQ88|A0A6J2HQ88_9PASS
1980,tr|A0A6J2HQ91|A0A6J2HQ91_9PASS
1981,tr|A0A6J2HQA4|A0A6J2HQA4_9PASS
1982,tr|A0A6J2HQA6|A0A6J2HQA6_9PASS
1983,tr|A0A6J2HQD0|A0A6J2HQD0_9PASS
1984,tr|A0A6J2HQD3|A0A6J2HQD3_9PASS
1985,tr|A0A6J2HQD8|A0A6J2HQD8_9PASS
1986,tr|A0A6J2HQE5|A0A6J2HQE5_9PASS
1987,tr|A0A6J2HQE8|A0A6J2HQE8_9PASS
1988,tr|A0A6J2HQF6|A0A6J2HQF6_9PASS
1989,tr|A0A6J2HQI2|A0A6J2HQI2_9PASS
1990,tr|A0A6J2HQL5|A0A6J2HQL5_9PASS
1991,tr|A0A6J2HQL9|A0A6J2HQL9_9PASS
1992,tr|A0A6J2HQP7|A0A6J2HQP7_9PASS
1993,tr|A0A6J2HQP8|A0A6J2HQP8_9PASS
1994,tr|A0A6J2HQS1|A0A6J2HQS1_9PASS
1995,tr|A0A6J2HQU1|A0A6J2HQU1_9PASS
1996,tr|A0A6J2HQU8|A0A6J2HQU8_9PASS
1997,tr|A0A6J2HQV4|A0A6J2HQV4_9PASS
1998,tr|A0A6J2HQV6|A0A6J2HQV6_9PASS
1999,tr|A0A6J2HQW3|A0A6J2HQW3_9PASS
2000,tr|A0A6J2HQX6|A0A6J2HQX6_9PASS
2001,tr|A0A6J2HQZ3|A0A6J2HQZ3_9PASS
2002,tr|A0A6J2HR15|A0A6J2HR15_9PASS
2003,tr|A0A6J2HR21|A0A6J2HR21_9PASS
2004,tr|A0A6J2HR35|A0A6J2HR35_9PASS
2005,tr|A0A6J2HR39|A0A6J2HR39_9PASS
2006,tr|A0A6J2HR88|A0A6J2HR88_9PASS
2007,tr|A0A6J2HR89|A0A6J2HR89_9PASS
2008,tr|A0A6J2HRB2|A0A6J2HRB2_9PASS
2009,tr|A0A6J2HRC4|A0A6J2HRC4_9PASS
2010,tr|A0A6J2HRD0|A0A6J2HRD0_9PASS
2011,tr|A0A6J2HRD8|A0A6J2HRD8_9PASS
2012,tr|A0A6J2HRF3|A0A6J2HRF3_9PASS
2013,tr|A0A6J2HRG4|A0A6J2HRG4_9PASS
2014,tr|A0A6J2HRI4|A0A6J2HRI4_9PASS
2015,tr|A0A6J2HRK3|A0A6J2HRK3_9PASS
2016,tr|A0A6J2HRL2|A0A6J2HRL2_9PASS
2017,tr|A0A6J2HRN1|A0A6J2HRN1_9PASS
2018,tr|A0A6J2HRN9|A0A6J2HRN9_9PASS
2019,tr|A0A6J2HRP4|A0A6J2HRP4_9PASS
2020,tr|A0A6J2HRQ8|A0A6J2HRQ8_9PASS
2021,tr|A0A6J2HRS7|A0A6J2HRS7_9PASS
2022,tr|A0A6J2HRU4|A0A6J2HRU4_9PASS
2023,tr|A0A6J2HRU6|A0A6J2HRU6_9PASS
2024,tr|A0A6J2HRZ2|A0A6J2HRZ2_9PASS
2025,tr|A0A6J2HRZ5|A0A6J2HRZ5_9PASS
2026,tr|A0A6J2HRZ6|A0A6J2HRZ6_9PASS
2027,tr|A0A6J2HS15|A0A6J2HS15_9PASS
2028,tr|A0A6J2HS39|A0A6J2HS39_9PASS
2029,tr|A0A6J2HS47|A0A6J2HS47_9PASS
2030,tr|A0A6J2HS55|A0A6J2HS55_9PASS
2031,tr|A0A6J2HS71|A0A6J2HS71_9PASS
2032,tr|A0A6J2HS80|A0A6J2HS80_9PASS
2033,tr|A0A6J2HS82|A0A6J2HS82_9PASS
2034,tr|A0A6J2HS83|A0A6J2HS83_9PASS
2035,tr|A0A6J2HSC5|A0A6J2HSC5_9PASS
2036,tr|A0A6J2HSC9|A0A6J2HSC9_9PASS
2037,tr|A0A6J2HSF0|A0A6J2HSF0_9PASS
2038,tr|A0A6J2HSG3|A0A6J2HSG3_9PASS
2039,tr|A0A6J2HSI3|A0A6J2HSI3_9PASS
2040,tr|A0A6J2HSN9|A0A6J2HSN9_9PASS
2041,tr|A0A6J2HSR3|A0A6J2HSR3_9PASS
2042,tr|A0A6J2HSY2|A0A6J2HSY2_9PASS
2043,tr|A0A6J2HT14|A0A6J2HT14_9PASS
2044,tr|A0A6J2HT19|A0A6J2HT19_9PASS
2045,tr|A0A6J2HT35|A0A6J2HT35_9PASS
2046,tr|A0A6J2HT40|A0A6J2HT40_9PASS
2047,tr|A0A6J2HT94|A0A6J2HT94_9PASS
2048,tr|A0A6J2HTC5|A0A6J2HTC5_9PASS
2049,tr|A0A6J2HTD2|A0A6J2HTD2_9PASS
2050,tr|A0A6J2HTE4|A0A6J2HTE4_9PASS
2051,tr|A0A6J2HTF0|A0A6J2HTF0_9PASS
2052,tr|A0A6J2HTJ8|A0A6J2HTJ8_9PASS
2053,tr|A0A6J2HTL7|A0A6J2HTL7_9PASS
2054,tr|A0A6J2HTN9|A0A6J2HTN9_9PASS
2055,tr|A0A6J2HTX3|A0A6J2HTX3_9PASS
2056,tr|A0A6J2HU11|A0A6J2HU11_9PASS
2057,tr|A0A6J2HU23|A0A6J2HU23_9PASS
2058,tr|A0A6J2HU34|A0A6J2HU34_9PASS
2059,tr|A0A6J2HU41|A0A6J2HU41_9PASS
2060,tr|A0A6J2HU46|A0A6J2HU46_9PASS
2061,tr|A0A6J2HU69|A0A6J2HU69_9PASS
2062,tr|A0A6J2HU74|A0A6J2HU74_9PASS
2063,tr|A0A6J2HU88|A0A6J2HU88_9PASS
2064,tr|A0A6J2HU89|A0A6J2HU89_9PASS
2065,tr|A0A6J2HU91|A0A6J2HU91_9PASS
2066,tr|A0A6J2HUA4|A0A6J2HUA4_9PASS
2067,tr|A0A6J2HUD1|A0A6J2HUD1_9PASS
2068,tr|A0A6J2HUE6|A0A6J2HUE6_9PASS
2069,tr|A0A6J2HUF2|A0A6J2HUF2_9PASS
2070,tr|A0A6J2HUG9|A0A6J2HUG9_9PASS
2071,tr|A0A6J2HUH6|A0A6J2HUH6_9PASS
2072,tr|A0A6J2HUH9|A0A6J2HUH9_9PASS
2073,tr|A0A6J2HUI8|A0A6J2HUI8_9PASS
2074,tr|A0A6J2HUL0|A0A6J2HUL0_9PASS
2075,tr|A0A6J2HUL3|A0A6J2HUL3_9PASS
2076,tr|A0A6J2HUP8|A0A6J2HUP8_9PASS
2077,tr|A0A6J2HUQ4|A0A6J2HUQ4_9PASS
2078,tr|A0A6J2HUS1|A0A6J2HUS1_9PASS
2079,tr|A0A6J2HUW1|A0A6J2HUW1_9PASS
2080,tr|A0A6J2HUX2|A0A6J2HUX2_9PASS
2081,tr|A0A6J2HUY0|A0A6J2HUY0_9PASS
2082,tr|A0A6J2HUY3|A0A6J2HUY3_9PASS
2083,tr|A0A6J2HV32|A0A6J2HV32_9PASS
2084,tr|A0A6J2HV67|A0A6J2HV67_9PASS
2085,tr|A0A6J2HV71|A0A6J2HV71_9PASS
2086,tr|A0A6J2HV85|A0A6J2HV85_9PASS
2087,tr|A0A6J2HVB9|A0A6J2HVB9_9PASS
2088,tr|A0A6J2HVC5|A0A6J2HVC5_9PASS
2089,tr|A0A6J2HVD1|A0A6J2HVD1_9PASS
2090,tr|A0A6J2HVD2|A0A6J2HVD2_9PASS
2091,tr|A0A6J2HVG9|A0A6J2HVG9_9PASS
2092,tr|A0A6J2HVJ7|A0A6J2HVJ7_9PASS
2093,tr|A0A6J2HVK1|A0A6J2HVK1_9PASS
2094,tr|A0A6J2HVM3|A0A6J2HVM3_9PASS
2095,tr|A0A6J2HVR5|A0A6J2HVR5_9PASS
2096,tr|A0A6J2HVS7|A0A6J2HVS7_9PASS
2097,tr|A0A6J2HVT7|A0A6J2HVT7_9PASS
2098,tr|A0A6J2HVU3|A0A6J2HVU3_9PASS
2099,tr|A0A6J2HVU5|A0A6J2HVU5_9PASS
2100,tr|A0A6J2HW03|A0A6J2HW03_9PASS
2101,tr|A0A6J2HW16|A0A6J2HW16_9PASS
2102,tr|A0A6J2HW34|A0A6J2HW34_9PASS
2103,tr|A0A6J2HW37|A0A6J2HW37_9PASS
2104,tr|A0A6J2HW39|A0A6J2HW39_9PASS
2105,tr|A0A6J2HW52|A0A6J2HW52_9PASS
2106,tr|A0A6J2HW69|A0A6J2HW69_9PASS
2107,tr|A0A6J2HW76|A0A6J2HW76_9PASS
2108,tr|A0A6J2HWC9|A0A6J2HWC9_9PASS
2109,tr|A0A6J2HWE2|A0A6J2HWE2_9PASS
2110,tr|A0A6J2HWK8|A0A6J2HWK8_9PASS
2111,tr|A0A6J2HWP1|A0A6J2HWP1_9PASS
2112,tr|A0A6J2HWP6|A0A6J2HWP6_9PASS
2113,tr|A0A6J2HWR9|A0A6J2HWR9_9PASS
2114,tr|A0A6J2HWW3|A0A6J2HWW3_9PASS
2115,tr|A0A6J2HWW7|A0A6J2HWW7_9PASS
2116,tr|A0A6J2HX19|A0A6J2HX19_9PASS
2117,tr|A0A6J2HX31|A0A6J2HX31_9PASS
2118,tr|A0A6J2HX35|A0A6J2HX35_9PASS
2119,tr|A0A6J2HX52|A0A6J2HX52_9PASS
2120,tr|A0A6J2HX74|A0A6J2HX74_9PASS
2121,tr|A0A6J2HXC1|A0A6J2HXC1_9PASS
2122,tr|A0A6J2HXD7|A0A6J2HXD7_9PASS
2123,tr|A0A6J2HXE5|A0A6J2HXE5_9PASS
2124,tr|A0A6J2HXF9|A0A6J2HXF9_9PASS
2125,tr|A0A6J2HXH2|A0A6J2HXH2_9PASS
2126,tr|A0A6J2HXN8|A0A6J2HXN8_9PASS
2127,tr|A0A6J2HXP6|A0A6J2HXP6_9PASS
2128,tr|A0A6J2HXR5|A0A6J2HXR5_9PASS
2129,tr|A0A6J2HXS1|A0A6J2HXS1_9PASS
2130,tr|A0A6J2HXT0|A0A6J2HXT0_9PASS
2131,tr|A0A6J2HXX8|A0A6J2HXX8_9PASS
2132,tr|A0A6J2HXY1|A0A6J2HXY1_9PASS
2133,tr|A0A6J2HY03|A0A6J2HY03_9PASS
2134,tr|A0A6J2HYG9|A0A6J2HYG9_9PASS
2135,tr|A0A6J2HYH2|A0A6J2HYH2_9PASS
2136,tr|A0A6J2HYH5|A0A6J2HYH5_9PASS
2137,tr|A0A6J2HYH6|A0A6J2HYH6_9PASS
2138,tr|A0A6J2HYL1|A0A6J2HYL1_9PASS
2139,tr|A0A6J2HYL6|A0A6J2HYL6_9PASS
2140,tr|A0A6J2HYM5|A0A6J2HYM5_9PASS
2141,tr|A0A6J2HYM9|A0A6J2HYM9_9PASS
2142,tr|A0A6J2HYN3|A0A6J2HYN3_9PASS
2143,tr|A0A6J2HYS2|A0A6J2HYS2_9PASS
2144,tr|A0A6J2HYT7|A0A6J2HYT7_9PASS
2145,tr|A0A6J2HYV0|A0A6J2HYV0_9PASS
2146,tr|A0A6J2HYW0|A0A6J2HYW0_9PASS
2147,tr|A0A6J2HYW9|A0A6J2HYW9_9PASS
2148,tr|A0A6J2HYZ3|A0A6J2HYZ3_9PASS
2149,tr|A0A6J2HZB4|A0A6J2HZB4_9PASS
2150,tr|A0A6J2HZF5|A0A6J2HZF5_9PASS
2151,tr|A0A6J2HZI2|A0A6J2HZI2_9PASS
2152,tr|A0A6J2HZI7|A0A6J2HZI7_9PASS
2153,tr|A0A6J2HZP0|A0A6J2HZP0_9PASS
2154,tr|A0A6J2HZR2|A0A6J2HZR2_9PASS
2155,tr|A0A6J2HZT6|A0A6J2HZT6_9PASS
2156,tr|A0A6J2HZT7|A0A6J2HZT7_9PASS
2157,tr|A0A6J2I023|A0A6J2I023_9PASS
2158,tr|A0A6J2I025|A0A6J2I025_9PASS
2159,tr|A0A6J2I072|A0A6J2I072_9PASS
2160,tr|A0A6J2I078|A0A6J2I078_9PASS
2161,tr|A0A6J2I0J0|A0A6J2I0J0_9PASS
2162,tr|A0A6J2I0K1|A0A6J2I0K1_9PASS
2163,tr|A0A6J2I0L5|A0A6J2I0L5_9PASS
2164,tr|A0A6J2I0M7|A0A6J2I0M7_9PASS
2165,tr|A0A6J2I0N5|A0A6J2I0N5_9PASS
2166,tr|A0A6J2I0Q3|A0A6J2I0Q3_9PASS
2167,tr|A0A6J2I0S5|A0A6J2I0S5_9PASS
2168,tr|A0A6J2I0T0|A0A6J2I0T0_9PASS
2169,tr|A0A6J2I0U8|A0A6J2I0U8_9PASS
2170,tr|A0A6J2I0W6|A0A6J2I0W6_9PASS
2171,tr|A0A6J2I105|A0A6J2I105_9PASS
2172,tr|A0A6J2I109|A0A6J2I109_9PASS
2173,tr|A0A6J2I126|A0A6J2I126_9PASS
2174,tr|A0A6J2I135|A0A6J2I135_9PASS
2175,tr|A0A6J2I146|A0A6J2I146_9PASS
2176,tr|A0A6J2I172|A0A6J2I172_9PASS
2177,tr|A0A6J2I174|A0A6J2I174_9PASS
2178,tr|A0A6J2I178|A0A6J2I178_9PASS
2179,tr|A0A6J2I1A3|A0A6J2I1A3_9PASS
2180,tr|A0A6J2I1G0|A0A6J2I1G0_9PASS
2181,tr|A0A6J2I1G7|A0A6J2I1G7_9PASS
2182,tr|A0A6J2I1H7|A0A6J2I1H7_9PASS
2183,tr|A0A6J2I1J0|A0A6J2I1J0_9PASS
2184,tr|A0A6J2I1U8|A0A6J2I1U8_9PASS
2185,tr|A0A6J2I1X1|A0A6J2I1X1_9PASS
2186,tr|A0A6J2I222|A0A6J2I222_9PASS
2187,tr|A0A6J2I231|A0A6J2I231_9PASS
2188,tr|A0A6J2I287|A0A6J2I287_9PASS
2189,tr|A0A6J2I291|A0A6J2I291_9PASS
2190,tr|A0A6J2I2D9|A0A6J2I2D9_9PASS
2191,tr|A0A6J2I2F1|A0A6J2I2F1_9PASS
2192,tr|A0A6J2I2I3|A0A6J2I2I3_9PASS
2193,tr|A0A6J2I2M4|A0A6J2I2M4_9PASS
2194,tr|A0A6J2I2M7|A0A6J2I2M7_9PASS
2195,tr|A0A6J2I2R2|A0A6J2I2R2_9PASS
2196,tr|A0A6J2I2R5|A0A6J2I2R5_9PASS
2197,tr|A0A6J2I2T4|A0A6J2I2T4_9PASS
2198,tr|A0A6J2I2V0|A0A6J2I2V0_9PASS
2199,tr|A0A6J2I302|A0A6J2I302_9PASS
2200,tr|A0A6J2I303|A0A6J2I303_9PASS
2201,tr|A0A6J2I369|A0A6J2I369_9PASS
2202,tr|A0A6J2I3E3|A0A6J2I3E3_9PASS
2203,tr|A0A6J2I3I0|A0A6J2I3I0_9PASS
2204,tr|A0A6J2I3I5|A0A6J2I3I5_9PASS
2205,tr|A0A6J2I3P6|A0A6J2I3P6_9PASS
2206,tr|A0A6J2I3Q1|A0A6J2I3Q1_9PASS
2207,tr|A0A6J2I3Q2|A0A6J2I3Q2_9PASS
2208,tr|A0A6J2I3Q3|A0A6J2I3Q3_9PASS
2209,tr|A0A6J2I3Q9|A0A6J2I3Q9_9PASS
2210,tr|A0A6J2I3R2|A0A6J2I3R2_9PASS
2211,tr|A0A6J2I3R8|A0A6J2I3R8_9PASS
2212,tr|A0A6J2I3T0|A0A6J2I3T0_9PASS
2213,tr|A0A6J2I3V7|A0A6J2I3V7_9PASS
2214,tr|A0A6J2I403|A0A6J2I403_9PASS
2215,tr|A0A6J2I465|A0A6J2I465_9PASS
2216,tr|A0A6J2I485|A0A6J2I485_9PASS
2217,tr|A0A6J2I4B8|A0A6J2I4B8_9PASS
2218,tr|A0A6J2I4C3|A0A6J2I4C3_9PASS
2219,tr|A0A6J2I4F8|A0A6J2I4F8_9PASS
2220,tr|A0A6J2I4G0|A0A6J2I4G0_9PASS
2221,tr|A0A6J2I4J1|A0A6J2I4J1_9PASS
2222,tr|A0A6J2I4J6|A0A6J2I4J6_9PASS
2223,tr|A0A6J2I4K0|A0A6J2I4K0_9PASS
2224,tr|A0A6J2I4K2|A0A6J2I4K2_9PASS
2225,tr|A0A6J2I4K6|A0A6J2I4K6_9PASS
2226,tr|A0A6J2I4P7|A0A6J2I4P7_9PASS
2227,tr|A0A6J2I4P9|A0A6J2I4P9_9PASS
2228,tr|A0A6J2I4V6|A0A6J2I4V6_9PASS
2229,tr|A0A6J2I516|A0A6J2I516_9PASS
2230,tr|A0A6J2I530|A0A6J2I530_9PASS
2231,tr|A0A6J2I575|A0A6J2I575_9PASS
2232,tr|A0A6J2I576|A0A6J2I576_9PASS
2233,tr|A0A6J2I581|A0A6J2I581_9PASS
2234,tr|A0A6J2I585|A0A6J2I585_9PASS
2235,tr|A0A6J2I5B3|A0A6J2I5B3_9PASS
2236,tr|A0A6J2I5C0|A0A6J2I5C0_9PASS
2237,tr|A0A6J2I5C2|A0A6J2I5C2_9PASS
2238,tr|A0A6J2I5D8|A0A6J2I5D8_9PASS
2239,tr|A0A6J2I5E0|A0A6J2I5E0_9PASS
2240,tr|A0A6J2I5I5|A0A6J2I5I5_9PASS
2241,tr|A0A6J2I5J2|A0A6J2I5J2_9PASS
2242,tr|A0A6J2I5J7|A0A6J2I5J7_9PASS
2243,tr|A0A6J2I5K2|A0A6J2I5K2_9PASS
2244,tr|A0A6J2I5K9|A0A6J2I5K9_9PASS
2245,tr|A0A6J2I5L0|A0A6J2I5L0_9PASS
2246,tr|A0A6J2I5L8|A0A6J2I5L8_9PASS
2247,tr|A0A6J2I5U0|A0A6J2I5U0_9PASS
2248,tr|A0A6J2I5W8|A0A6J2I5W8_9PASS
2249,tr|A0A6J2I5X4|A0A6J2I5X4_9PASS
2250,tr|A0A6J2I5Y6|A0A6J2I5Y6_9PASS
2251,tr|A0A6J2I5Y8|A0A6J2I5Y8_9PASS
2252,tr|A0A6J2I5Z5|A0A6J2I5Z5_9PASS
2253,tr|A0A6J2I601|A0A6J2I601_9PASS
2254,tr|A0A6J2I609|A0A6J2I609_9PASS
2255,tr|A0A6J2I629|A0A6J2I629_9PASS
2256,tr|A0A6J2I636|A0A6J2I636_9PASS
2257,tr|A0A6J2I640|A0A6J2I640_9PASS
2258,tr|A0A6J2I641|A0A6J2I641_9PASS
2259,tr|A0A6J2I650|A0A6J2I650_9PASS
2260,tr|A0A6J2I661|A0A6J2I661_9PASS
2261,tr|A0A6J2I688|A0A6J2I688_9PASS
2262,tr|A0A6J2I690|A0A6J2I690_9PASS
2263,tr|A0A6J2I6C6|A0A6J2I6C6_9PASS
2264,tr|A0A6J2I6D4|A0A6J2I6D4_9PASS
2265,tr|A0A6J2I6F0|A0A6J2I6F0_9PASS
2266,tr|A0A6J2I6G2|A0A6J2I6G2_9PASS
2267,tr|A0A6J2I6I8|A0A6J2I6I8_9PASS
2268,tr|A0A6J2I6J9|A0A6J2I6J9_9PASS
2269,tr|A0A6J2I6L3|A0A6J2I6L3_9PASS
2270,tr|A0A6J2I6L4|A0A6J2I6L4_9PASS
2271,tr|A0A6J2I6Q8|A0A6J2I6Q8_9PASS
2272,tr|A0A6J2I6R2|A0A6J2I6R2_9PASS
2273,tr|A0A6J2I6R6|A0A6J2I6R6_9PASS
2274,tr|A0A6J2I6S5|A0A6J2I6S5_9PASS
2275,tr|A0A6J2I6T3|A0A6J2I6T3_9PASS
2276,tr|A0A6J2I6Z5|A0A6J2I6Z5_9PASS
2277,tr|A0A6J2I743|A0A6J2I743_9PASS
2278,tr|A0A6J2I745|A0A6J2I745_9PASS
2279,tr|A0A6J2I7A0|A0A6J2I7A0_9PASS
2280,tr|A0A6J2I7D2|A0A6J2I7D2_9PASS
2281,tr|A0A6J2I7G6|A0A6J2I7G6_9PASS
2282,tr|A0A6J2I7N3|A0A6J2I7N3_9PASS
